timestamp,station_id,station_name,latitude,longitude,temperature_c,relative_humidity_pct,pressure_hpa,wind_speed_kmh,rainfall_mm,ground_truth_label,fault_description
2026-09-02 10:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,30.39,70.4,1008.28,9.85,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 10:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,30.04,73.33,1008.11,9.77,0.0,NORMAL,None
2026-09-02 10:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,29.91,71.49,1008.21,9.77,0.0,NORMAL,None
2026-09-02 11:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,33.7,68.19,1008.23,10.57,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 11:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,31.78,70.72,1008.23,11.38,0.0,NORMAL,None
2026-09-02 11:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,32.42,69.29,1008.41,10.21,0.0,NORMAL,None
2026-09-02 12:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,35.26,62.91,1007.99,13.25,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 12:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.13,65.74,1007.68,12.32,0.0,NORMAL,None
2026-09-02 12:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.46,63.69,1007.83,12.43,0.0,NORMAL,None
2026-09-02 13:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,36.63,59.7,1008.95,12.69,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 13:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.94,62.22,1008.88,12.98,0.0,NORMAL,None
2026-09-02 13:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,34.07,62.12,1008.82,12.2,0.0,NORMAL,None
2026-09-02 14:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,36.84,59.93,1009.54,13.48,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 14:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.11,63.36,1009.14,13.5,0.0,NORMAL,None
2026-09-02 14:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.13,61.73,1009.38,13.84,0.0,NORMAL,None
2026-09-02 15:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,38.74,59.89,1009.12,14.26,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 15:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,34.2,61.63,1008.98,13.3,0.0,NORMAL,None
2026-09-02 15:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,34.6,60.38,1009.06,13.41,0.0,NORMAL,None
2026-09-02 16:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,38.11,63.88,1009.75,13.23,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 16:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,32.82,66.87,1010.01,13.59,0.0,NORMAL,None
2026-09-02 16:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.01,64.47,1010.18,13.27,0.0,NORMAL,None
2026-09-02 17:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,38.03,66.02,1010.67,13.63,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 17:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,31.91,68.85,1010.45,14.24,0.0,NORMAL,None
2026-09-02 17:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,31.72,67.84,1010.7,13.17,0.0,NORMAL,None
2026-09-02 18:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,37.34,72.0,1010.77,13.46,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 18:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,30.81,73.06,1010.43,13.22,0.0,NORMAL,None
2026-09-02 18:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,30.62,72.49,1010.55,12.96,0.0,NORMAL,None
2026-09-02 19:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,37.12,78.28,1011.47,13.32,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 19:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,29.7,79.85,1011.3,13.35,0.0,NORMAL,None
2026-09-02 19:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,29.73,79.5,1011.24,12.99,0.0,NORMAL,None
2026-09-02 20:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,35.26,85.45,1011.47,12.85,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 20:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,27.07,87.31,1011.24,13.21,0.0,NORMAL,None
2026-09-02 20:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,27.4,85.68,1011.31,12.86,0.0,NORMAL,None
2026-09-02 21:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,35.7,88.67,1011.63,11.51,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 21:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,26.26,90.87,1011.45,11.11,0.0,NORMAL,None
2026-09-02 21:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,26.65,88.91,1011.63,11.55,0.0,NORMAL,None
2026-09-02 22:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,34.63,96.84,1012.54,10.52,0.0,SENSOR_FAULT,Temperature Sensor Drift / Calibration Loss
2026-09-02 22:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,25.01,99.62,1012.42,10.28,0.0,NORMAL,None
2026-09-02 22:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,24.98,97.78,1012.41,10.1,0.0,NORMAL,None
2026-09-02 23:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,23.77,100.0,1011.66,10.49,0.0,NORMAL,None
2026-09-02 23:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,23.05,100.0,1011.8,10.25,0.0,NORMAL,None
2026-09-02 23:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,23.6,100.0,1011.64,10.81,0.0,NORMAL,None
2026-09-03 00:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,22.98,100.0,1012.11,7.25,0.0,NORMAL,None
2026-09-03 00:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,22.21,100.0,1011.84,7.9,0.0,NORMAL,None
2026-09-03 00:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,22.59,100.0,1011.98,7.9,0.0,NORMAL,None
2026-09-03 01:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,22.71,100.0,1011.81,7.46,0.0,NORMAL,None
2026-09-03 01:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,22.28,100.0,1011.46,7.72,0.0,NORMAL,None
2026-09-03 01:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,22.42,100.0,1011.67,7.41,0.0,NORMAL,None
2026-09-03 02:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,22.59,100.0,1011.15,6.16,0.0,NORMAL,None
2026-09-03 02:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,22.43,100.0,1010.91,6.17,0.0,NORMAL,None
2026-09-03 02:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,22.66,100.0,1011.13,5.86,0.0,NORMAL,None
2026-09-03 03:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,22.51,100.0,1010.87,6.56,0.0,NORMAL,None
2026-09-03 03:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,22.02,100.0,1010.6,6.51,0.0,NORMAL,None
2026-09-03 03:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,22.23,100.0,1010.41,6.39,0.0,NORMAL,None
2026-09-03 04:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,23.01,100.0,1010.19,6.05,0.0,NORMAL,None
2026-09-03 04:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,22.19,100.0,1009.78,6.23,0.0,NORMAL,None
2026-09-03 04:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,22.44,100.0,1010.02,6.85,0.0,NORMAL,None
2026-09-03 05:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,23.67,100.0,1009.54,5.69,0.0,NORMAL,None
2026-09-03 05:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,23.14,100.0,1009.14,6.05,0.0,NORMAL,None
2026-09-03 05:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,23.54,100.0,1009.45,6.4,0.0,NORMAL,None
2026-09-03 06:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,25.19,97.12,1009.17,6.46,0.0,NORMAL,None
2026-09-03 06:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,24.28,98.25,1008.98,7.24,0.0,NORMAL,None
2026-09-03 06:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,24.65,97.22,1009.08,7.06,0.0,NORMAL,None
2026-09-03 07:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,27.89,90.86,1008.6,7.59,0.0,NORMAL,None
2026-09-03 07:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,27.38,92.99,1008.42,7.85,0.0,NORMAL,None
2026-09-03 07:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,27.67,91.52,1008.58,7.89,0.0,NORMAL,None
2026-09-03 08:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,28.31,83.95,1008.73,7.98,0.0,NORMAL,None
2026-09-03 08:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,27.77,62.4,1008.39,7.82,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 08:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,28.06,86.23,1008.6,7.66,0.0,NORMAL,None
2026-09-03 09:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,30.07,79.2,1008.09,9.16,0.0,NORMAL,None
2026-09-03 09:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,29.67,62.4,1007.95,8.89,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 09:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,29.89,79.35,1007.98,9.22,0.0,NORMAL,None
2026-09-03 10:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,31.64,70.33,1007.98,10.79,0.0,NORMAL,None
2026-09-03 10:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,31.22,62.4,1007.76,10.77,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 10:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,31.37,72.87,1007.9,10.91,0.0,NORMAL,None
2026-09-03 11:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,33.27,65.37,1007.69,10.79,0.0,NORMAL,None
2026-09-03 11:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,32.53,62.4,1007.5,11.02,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 11:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.05,66.48,1007.67,10.82,0.0,NORMAL,None
2026-09-03 12:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,33.74,64.4,1008.36,12.89,0.0,NORMAL,None
2026-09-03 12:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.25,62.4,1008.24,12.15,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 12:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.62,64.35,1008.28,11.79,0.0,NORMAL,None
2026-09-03 13:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,34.07,57.64,1008.11,13.19,0.0,NORMAL,None
2026-09-03 13:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.41,62.4,1008.16,13.47,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 13:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.57,58.44,1008.13,12.6,0.0,NORMAL,None
2026-09-03 14:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,34.56,58.64,1008.74,13.5,0.0,NORMAL,None
2026-09-03 14:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.98,62.4,1008.61,13.13,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 14:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,34.04,59.51,1008.79,13.51,0.0,NORMAL,None
2026-09-03 15:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,34.93,58.97,1010.15,14.02,0.0,NORMAL,None
2026-09-03 15:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.89,62.4,1009.75,14.09,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 15:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,34.32,60.03,1009.88,14.61,0.0,NORMAL,None
2026-09-03 16:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,34.31,62.27,1010.09,13.56,0.0,NORMAL,None
2026-09-03 16:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.77,62.4,1009.86,14.53,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 16:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.64,63.05,1010.03,14.37,0.0,NORMAL,None
2026-09-03 17:00:00,AWS_CHN_01,Guindy,13.0067,80.2021,33.18,66.31,1011.01,13.37,0.0,NORMAL,None
2026-09-03 17:00:00,AWS_CHN_02,Tambaram,12.9249,80.1,33.01,62.4,1010.68,13.96,0.0,SENSOR_FAULT,Humidity Sensor Freeze (Zero variance)
2026-09-03 17:00:00,AWS_CHN_03,Adyar,13.0012,80.2565,33.02,66.99,1010.79,13.64,0.0,NORMAL,None
